id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
12dab40566f33669,"""
You said that according to Lawson and Sloane, Resolution 567 referred to """"“self-determination” as a minority in a nation-state"""".  The link I provided to the resolution shows that it says no such thing and Lawson and Sloane do not make that claim.  Perhaps you were confusing the resolution with something else.  And I did not say """"a territory cannot exist"""" in a nation-state or a federal republic.  Clearly it can as an """"incorporated territory.""""  Both Canada and Australia have incorporated territories for example.  (Although they are not technically """"republics"""".)  Obviously if a country has territories, it will exercise some degree of jurisdiction over them and may allow them some degree of self-government, but that does not incorporate them.    """,0,0,0,0,0,0
893df6f1eae2bf69,"Huggle request
I have been trying to figure out how to go over my drafts to check for copyright violations. The Huggle tool looks promising but requires more time on the site and lots more edits to access. Would you mind helping on my project by running the tool on the article in my sandbox and tell me how bad it is? Thanks for your hlep in advance...",0,0,0,0,0,0
1dc098a5058d87ac,"Online ambassador
Hey there! I'd be happy to help out; have you read the Public Policy tutorials yet?",0,0,0,0,0,0
819ac3d7a28d3e45,"""

It seems the shoe fits. Sorry it makes you """"uncomfortable"""". """,0,0,0,0,0,0
cdab784df5533d05,"I just read it, and it's not apparent to me, so it's better not to mention it until it is explicitly stated.",0,0,0,0,0,0
40c0640f250542c9,REDIRECT Talk:S.L. Benfica (futsal),0,0,0,0,0,0
e2a01b57c4dc247c,I've also noticed vandalism on Indian_name on 09 January.,0,0,0,0,0,0
aef2db55088e3f67,"what discussion? 

i have discussed this, and it is allways your way!!!!!!!!!",0,0,0,0,0,0
fad040a93301b0f8,"Dear Cirt I wish to answer you here as well as on the Afd where I have replaced my comment. My comment was in no way intended to be a personal attack. Being a channer is just a choice of webforum. It really wasn't meant as an attack. However, I thought that you were very reasonable in your response(s) to me AfD, then I was quite surprised by one particular conversation on your talk page which I took as meaning that you were conversing with other 4chan members on Wikipedia. I accept that I may have misinterpreted this conversation.",0,0,0,0,0,0
edef745442e46afb,"DUROMAC HAS BEEN DELETED AGAIN!==
hey, I'd really want to help you with another article, but I am really sad right now, coz my article has been deleted again in AFC. they said the product section seems like advertising. I really have no idea what I need to improve. Maybe I delete the whole product section? Or you have better suggestion?? Please, help me.  

==",0,0,0,0,0,0
cb044375d26095b5,"""

My sentiments exactly.''''—Expert Sectioneer'' of Wikipedia86 = 19+9+14 + karma = 19+9+14 + talk """,0,0,0,0,0,0
ba2947c3b296f430,"That's an interesting approach.  Worth trying, certainly.  Imma going to try something along those lines come weekend when I have a bit of coding time.  —  (talk)",0,0,0,0,0,0
294a66a09c21158c,"Dear  aka John E. McLaughlin,
It is spelled as Kyiv in English language because:
1) Ukrainian government insists on Kyiv spelling
2) The State Department of the U.S. issued a directive to write Kyiv
3) The Prime Minister of the U.K. calls the city Kyiv
4) United Nations Multilingual Terminology Database (the ultimate body on geographical names) approved it as Kyiv
5) Major English speaking governments worldwide switched to Kyiv spelling
6) CIA refers to the city as Kyiv
7) The name of the famous football club is Dynamo Kyiv
8) Many papers, e.g., British The Guardian, are already writing Kyiv
9) All major Canadian media already use the spelling of Kyiv
10) and many more reasons http://kyiv.of-cour.se/
(  )",0,0,0,0,0,0
f56d41a1208a7429,"Upon looking around Wikipedia I think I was at the wrong notice board anyway, I should have been at WP:ANI. If you could please confirm this or point me in the right direction as requested above should I need to do this at a later date I would greatly appreciate your guidance. Thanks again",0,0,0,0,0,0
1119ae51f13416da,"Think the best place would be WP:RSN. Not sure if the fact that the webmaster is banned here means much, though. If the information on the site is reliable, then it is reliable. It looks like it may count as WP:SELFPUB, though. if so, it should only be used for statements about Prem Rewat which are not unduly self-serving.",0,0,0,0,0,0
77f5a6466c181a89,"Pakistan is a republic? 

Everyone knows that Musharaff seized power in a 1999 coup.Doesn't that make him more of a dictator than a President?",0,0,0,0,0,0
44e0a7110cfd006d,"Please don't tell me...

that this has suffered the same fate as the Darth Revan page. They all say that light side male is canon, and their proof is a worker who said that over the internet. What they fail to realize is that the only two things that are canon, are the movies and George Lucas. He owns the copywright to Star Wars, no one else does.",0,0,0,0,0,0
7da060601e66b08c,Convincing evidence was provided to the Arbitration Committee.,0,0,0,0,0,0
793bb4d016ae0502,"""

TO: KMH03 AND MARK

I am not slipping.  I have taken responsibility for my actions said I should not have created the bio of duncharris.  I shouldn't have done this.  Two wrongs do not make a right.

I also realize that mark is right I should use the term non-BSF.  

Thirdly, I am very aware via the creationism article that it is the minority view people who are not respected.  Are they given a chance to present info or is the article overrun by the consensus contrary to the minority view article policy?  I think we know the answer to this question.  But Wikipedia doesn't really care about respecting minority view articles in many cases.  Now I realize that some want to take a cookie cutter approach and let the consensus view dominate, overrun and even trample minority view articles.  This is not Wikipedia policy though.  

Now you can say I am unreasonable but it is simply not true.  

Now I saw Mark's """"assuming that Wikipedia doesn't work"""" comment.  I do think it is fair to ask if the creationism article is working.  Is it working?  Is there much civility like some (not many) internet creation-evolution forums I have seen?  No there isn't civility. It is a failure.  I believe Wikipedia fails in issues like creationism.   I think it is a failure due to mismanagement or due to premeditation.   But I believe it is a failure.  I know it is not blasphemy to say Wikipedia fails in issues like this.  Minority view people are often not respected at Wikipedia even in minority view articles.  

Now why was the Conservative Christianity repeatedly changed to Christian right?  Is it because of magnaninimous generosity of a person in the non-BSF camp? No it wasn't.   

Perhaps in the future articles like creationism will have the minority view truly aired and done in accordance with the current Wikipedia rules.  But I think this is unrealistic at this time as I see no commitment at this time.""",0,0,0,0,0,0
f2435850c1477b2d,"""
Congratulations on the succesful RfA! Happy mopping. -  Talk? """,0,0,0,0,0,0
d95c715af5a7d1b2,", 29 January 2007 (UTC)|There are very few exemptions for WP:3RR the situation you describe is not one of them. The purpose of the rule is to prevent edit wars which are generally disruptive, so believing yourself to be right does not exempt you (everyone always does believe their side to be the correct side), if you find difficulty in resolving disputes please see WP:DR pgk 22:05",0,0,0,0,0,0
9f796133979b848d,"Thank you 

Thanks for restoring the POV flag on the Circumcision page; I was considering it...",0,0,0,0,0,0
4f430b2cbf78bb13,", Thanks again for your interest. If the admins' reactions seem overboard to you there is an explanation. There is much going on behind the scenes. I have no doubt that the defendants are doing what they've always done since 1983. Defendants, or others acting on their behalf, are calling the admins to (dis)inform them that I am not the author of the software. Since I left MIT in 1992, they've been using a black professor there to front for them; the strategy is very effective. It is unfortunate that they've found so much support; somehow, I thought that FLOSS and like-minded projects would be different. Drop me an email, if you're interested in ever seeing GNU C-Graph in Wikipedia so I can have a little discussion with you away from here.",0,0,0,0,0,0
1c5b65245ed5334a,"I removed the disputed section, which seemed to refer to the trial for Thompson Jr's murder, not the gun-running trial. I also removed the lengthy charges Ferris faced, most of which were unrelated to Thompson specifically and which already appeared in the Wiki entry on Ferris. 10:14, 7 Dec 2007 (UTC)",0,0,0,0,0,0
0e220f2281978899,"DYK nomination of 184 38th Street==
 Hello! Your submission of 184 38th Street at the Did You Know nominations page has been reviewed, and there still are some issues that may need to be clarified. Please review the comment(s) underneath  and respond there as soon as possible. Thank you for contributing to Did You Know!    

==",0,0,0,0,0,0
b3601c18eb22444b,"David Jasper 

I've re-written this, as a stub on the theologian. You might like to change your vote (?)",0,0,0,0,0,0
e451bee995aad929,"""

Rather than delete the  tag, could you add some evidence that the image is used under some appropriate free license, or justify why it would be """"fair use"""".  Thanks.   """,0,0,0,0,0,0
484733f60c97f142,"""

A severe issue that needs discussing: is this a satirical allusion to Romney’s """"governing as a severe conservative?""""  How can an issue be severe? And you aren't just whistling Dixie,. Is it satire, perhaps? """"Stalwart adductions!"""" """"Truistic allegations!"""" """"Errors are inexorable!"""" A """"dubitable article"""" is consigned to """"go without rectification."""" (of our bodily humors?) A """"relatively nascent editor""""!   An article that is """"luridly lengthy and tumescent""""! (Hello,  Fred Merkle)  I think TRPoD was right to hat this.   """,0,0,0,0,0,0
394aca36954c9aa6,"""

Little support
I changed """"no support"""" among academics to """"little support"""" since the former is obviously false (e.g., Robert Schoch supports his older sphinx claim).   """,0,0,0,0,0,0
e5458911207ababe,(Australian politician)|Edgar Graham,0,0,0,0,0,0
fd40d1f5547d539b,"""
Great difference between let's say Jmabel and Mikka, Jmabel had never used block function and still he is a great contributor to Wiki and Mikka like """"gigi duru"""" who used blocking function (applied to pages and users as well) to push his POV fork. Yes, ask me about the translation...:)  talk """,0,0,0,0,0,0
aa012b88df48d1ad,"If a pitcher comes into the game during the 5th inning with the lead and never relinquishes the lead he actually earns the win. The starting pitcher gets a no decision because he could not make it through 5 innings. 5 innings in a game must be played before it is official. If it is rained out before the 5th inning it is not an official game and must be replayed or resumed. If 5 innings have been played and the game then gets rained out, the score is final. I only mention all this to explain the significance of that 5th inning in regards to pitchers.",0,0,0,0,0,0
503e0f2becf485c2,"""

No need for that abusive language; don't be so rude!  talk """,0,0,0,0,0,0
372fa5e566814962,Then you won't be able to use a computer.,0,0,0,0,0,0
0c03a73f401671eb,I can verify that this is the same guy who was in Kukl.,0,0,0,0,0,0
46c7d3d2cc90170b,"I would be happy to leave this page alone for good, in fact i am doing so. I hope you get the help you need as 80% of this site as it stands now is original material I have contributed.That is why it appears on my blog site.The original stub is still in there somewhere I took nothing from this site only enhanced it.TM",0,0,0,0,0,0
854a2feb7e60f674,""" January 2008 (UTC)
Eleland, this might surprise you, but left-wing demonstrators are generally none too keen on capitalism, and there is a persistent strain of thought in left-wing circles that the """"white man"""" is responsible for essentially all the ills of the world. (talk) 03:40, 17""",0,0,0,0,0,0
b62bac1063d10c4f,"Yes it does, the Neo Nazi slogan in Demmin was May 8 1945 We do not forget death, sorrow and occupation. this is of course an an attempt to exploit the Demmin tradgedy in 1945.",0,0,0,0,0,0
55ce1c14b8800473,"""
A tag has been placed on Gregg S. Epstein, requesting that it be speedily deleted from Wikipedia. This has been done because the article seems to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable. 

If you feel that you can assert the notability of the subject, you may contest the deletion. To do this, add  on the top of the page (just below the existing speedy deletion or """"db"""" tag) and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.  Talk • Contribs • Spread the love!  """,0,0,0,0,0,0
0524185a5b6a2593,", tending to take its cue from it once it's been establish there,",0,0,0,0,0,0
82e6308a65a058ce,"""

 Be nice. 

Thanks for your improvement to Roger Clemens. It's a good idea, though, to try to be calm and civil in your edit summaries. Saying, """"Are you serious? Learn up stats, rather than throwing in random numbers"""" seems to go against Wikipedia:Assume good faith.

Whoever made that mistake might feel insulted.

It's possible, for instance, that those were his 2005 stats and the person accidentally typed 2006 instead of 2005. Or 2007 or any recent year, like that.   """,0,0,0,0,0,0
71e83ef4019b1b52,"why is this front page news  

just asking, nobody knows where Kyrgystan is. it has no influence in global politics or affairs, really. surely there's more interesting things, like the most recent winner of Big Brother",0,0,0,0,0,0
44cb5c72d3c29b1a,"Regardless of the reason why Shock Till You Drop or Film School Rejects were cited, the fact of the matter is they are cited with verbatim sentences which are in and of themselves added contentthey even make asseverations on the quality of acting or how weak the film gets or how it cheats the audience.

 And since reliability and originality should be, in good faith, separate discussions, I don't see why the four sources cited by me are unreliable according to the link you wrote. The Toronto International Film Festival website is as reliable as the two low level blogs you seem to be OK with.",0,0,0,0,0,0
eab0e18b66350f2a,"D25 Manitowish Waters WI
Zyxw,
Nice work with the page for the 5N2 airport, could you start a page for Manitowish Water, D25?
See airnav.com and I can assist once the new page is formed. 99.55.210.74",0,0,0,0,0,0
32bade8be246db68,"""
I'm currently converting the article into a  article on my sandbox. By the time I'm done, the list will instead be continuous prose describing each of the aliens, perhaps separated by season. What you see now isn't halfway done yet. As for the Omnitrix as a device, that bit could be shortened and sweetened, then transferred to Ben 10. You Cant Review Me!!! """,0,0,0,0,0,0
e1a2c0fe8e6a9a6e,"You know, you could save yourself a lot of last and only warnings if you explained to me how that was a personal attack, or vandalism, as I'm not sure which one of those you're accusing me of. 79.101.193.106",0,0,0,0,0,0
5c43c7bccc3e74b2,"That Austin Allegro pic 

I think the pic of a 1979 Austin Allegro is actually a Vanden Plas either 1500 or 1750 model. You can tell by the raised grille attached to the bonnet - the VP was a luxury (sic) version of the Allegro mark 2 model produced between 1975 and 1979. It had a classic wood and leather interior including walnut picnic tables recessed into the backs of the front seats, and the different frontal treatment you can see hints of in the pic. The VP was something of a freak - who was it aimed at in marketing terms and did anyone ever associate Allegros with luxury motoring? It was probably produced because Ford was having big success with the Ghia versions of some of its models, upgraded and laden with extras for which a premium price was charged, and cash-strapped BL was desperate for some of the action. The reason for raising this is that VPs weren't actually badged as Austins (or Allegros for that matter), but sold as a separate marque albeit through the same BL dealderships,so the pic shouldn't appear on the Austin history page cos it isn't. Pedantic Big Mike",0,0,0,0,0,0
1de7bc9577c5f80b,"On what source says SLT are natives and they has heritages before 1215 like in SLT page ? No sources but still a great page. Why is that ?
 I don't know, about which section (history,political reasons) you are talking about.
 I know the context clearly. About history, Parakramabahu_I_of_Polonnaruwa (1153 to 1186) who considered as greatest king in Sri Lanka sent military campaigns in India and in Myanmar. But he didn't find any significant separate Tamil power near Jaffna. Same story goes with Vijayabahu I of Polonnaruwa(ruled 1055–1110), the greatest warrior king in SL history. Two greatest warrior kings in Sri Lanka never found such a Tamil settlements in Jaffna before 12th century, but now people have found a big invisible settlements.
 Sri Lanka is multi-ethnic country. Others should think why all the ethnic groups ( Muslims, Burgers, Indian Tamils) lives withing Sinhalese and non of them live with SLT in northern province.
 If you think only me backing this page who are these people ?",0,0,0,0,0,0
71f6756c7156f908,"""

 File:Serbia San Marino Locator.png needs authorship information 

Dear uploader: 

The media file you uploaded as File:Serbia San Marino Locator.png appears to be missing information as to its authorship (and or source),
or if you did provide such information, it is confusing for others trying to make use of the image.

It would be appreciated if you would consider updating the file description page, to make the authorship of the media
clearer.

Although some images may not need author information in obvious cases, (such where an applicable source is provided), authorship information aids users of the image, and helps ensure that appropriate credit is given (a requirement of some licenses).

If you created this media yourself, please consider explicitly including your user name, for which:  will produce an appropriate expansion, or use the  template.

 If this is an old image, for which the authorship is unknown or impossible to determine, please indicate this on the file description page.

If you have any questions please see Help:File page. Thank you.   """,0,0,0,0,0,0
15b029d8d667c1f2,"Hi. You seem far more reasonable that the others I'm dealing with.  If you can help get these trolls off my ass, I'll write the Corporation article for Wikipedia.  But I don't have the time to deal with people who are not educated in at least the basics.",0,0,0,0,0,0
5c20e9c893267246,"You're way too nice, it gets me uncomfortable. I will get back to you on all the articles I will be nominating.",0,0,0,0,0,0
73ccb4b3916e4af5,"Proposed Deletion
I created this article because Robyn E. Kenealy is a notable member of the New Zealand comics community. I agree, a lot of the subsequent edits since my original ones are puffery, and look like they are by the same anonymous person. The article I wrote was fairly minimal in detail (see Robyn_E._Kenealy&oldid;=191510307), but my original edits were well sourced. I am particularly concerned that Cameron Scott does  not recognise New Zealand Comics - Comics.org.nz as an authoritative source because it is an open source wiki. This website is the authoritative resource for information about New Zealand comics. While individual contributors can add their information to this wiki, content is stringently moderated by Funtime Comics's sysops Darren Schroeder, Ruth Boyask and Isaac Freeman. The website has also won awards for its content. This is an important issue because if you set the precendent in this article of saying comics.org.nz website is not authoritative you are undermining comics culture in New Zealand.",0,0,0,0,0,0
83764b72c714082a,"Starving...
Somebody PLEASE mention Macanese Cuesine (they used lots of potato and other european ingrediants, prepared in an Asian manner). I saw this really good recipe for potato dumplinds. Can somebody at least make a link for this?",0,0,0,0,0,0
4e199e4d1255c1b9,"I can't believe this guy located in some little town outside the US frontiers is allowed to select the things i can say and the ones i can not.
This would not have happened if this individual were located within US frontiers.
His poor command of the language tells me he is doing this just for the fun of it, cause i doubt he is even able to understand or even read what i write.
I recommend you choose the censors among people that can at least speak English",0,0,0,0,0,0
f5591a76859e0a5a,"""

We need more people get involved into this discussion. First of all, just because our people may be known as """"Assyrians"""" in English-speaking countries doesn't mean we automatically have to promote Assyrianism or Assyrian nationalism on a common Wikipedia page for all Suryoye (Arameans, Assyrians, Chaldeans etc.) no matter if it is called """"Assyrian people"""", """"Syriac people"""" or whatever. Again we don't know the exact numbers. @Penguins53 """"What are specific problems with the current page?"""" You can remove almost the whole content of the history section, e.g. """"Assyrian continuity"""" or """"Ancient history"""", if we want a neutral base focused on our Christian heritage where we all agree. I say, we will definitely need sub-articles within a common page about the modern groups, e.g. """"Assyrians (present)"""" and """"Syriac-Arameans"""" about each groups views. We don't have Lebanese, Syrian or Tunisian people forcible redirected to the """"Arabs"""" article, so why can't we have these pages then? """"The page is not Assyrian propaganda, it's just facts, evidences etc."""" Of course it is otherwise we wouldn't argue about it! If I want to write an Aramean continuity article it would be probably redirected or removed.  """,0,0,0,0,0,0
ee644292a71747ec,"Hi user 82.11.249.141, just wondering if can provide a reference for the two EPs you listed on the Bat For Lashes?",0,0,0,0,0,0
e83843e150553c91,"""

Hahahahaha. Typical. 

The article is about anti-pedophile activists. The account is about a almost-month old website that resulted in the arrest of one of the heavy-hitters when it comes to online pedophile activism. Of course, given your previous history of edits, I really can't say I'm shocked to see you wish to remove information that illustrates starkly the nature of the """"We're pedophiles and our communities are designed to support each other"""" lie. That said, I'm admittedly POV so it would be nice if a neutral Wikipedian did wikify the account.  """,0,0,0,0,0,0
7d69342586f79bd5,this 6 mil.. is the biggest lie in history !!,0,0,0,0,0,0
2f5e876d8f460d8f,"Thanks for warning me Tznkai. What he said isn't true, I am the one who put politics in there, I said over and over that we do not need an entire section for each topic in the template. I am the one who put the link to politics in there. I said yes, the NPOV can stay in there if you want, but that won't make me budge my situation. He has repeatedly ignored what I have been trying to say: that we don't need a category for each section! If we had a section for each topic, we would have a very long template: we just need a single link.",0,0,0,0,0,0
63d21e215dc036b4,"""==Talk pages==
You have occasionally said """"see discussion"""", with no discussion having taken place in months. You have been invited multiple times to join the discussion on contentious articles but refuse. If you continue to avoid discussing your changes, other steps will be taken the ensure that you start doing so.   """,0,0,0,0,0,0
076b8b83210b4888,Here's an example:http://insidecable.blogsome.com/2007/09/25/wolf-blitzer-shows-off-cnns-emmy-award/ That's the type of link that supports the claim.99.135.169.168,0,0,0,0,0,0
a08b342a4fac1eb2,"Nope, absolutely horrible.  Most of the references are not WP:RS and they are needless and shouldn't be on here.  More does not equal quality or good.",0,0,0,0,0,0
7ab59d6e5e24cb5f,"Also, he has been blocked from editing in that area previously likely because he inserts fake statistics into articles. 33 million, or even 1'million, are not logically possible figures. They removed the ACTUALLY VERIFIED FIGURE OF 1600 which I posted with refs and inline citation to suit their own misguided beliefs. You should not allow erroneous information to be posted in an encyclopedia. The reference nowhere says 33 million, and even the 1 million figure is ludicrous.",0,0,0,0,0,0
d67a86abdd183ad9,"Alumni
I don't know if he was a student at Bangor but the correct spelling of the name of the former PM of Mauritius is Paul Bérenger",0,0,0,0,0,0
275d9844be6f6ca6,""":::::::::::::::::And also, do you want me to put my anti-vandalism thing on your userpage? Too see what it is, just click """"edit"""" on my userpage. -  Favorite Cookie 

""",0,0,0,0,0,0
40e2fac49baf07a8,"sig test 

Ryan4 | talk",0,0,0,0,0,0
2590dda6d5a7cf3f,The Real IRA was designated a terrorist organisation by the US Federal Authorities,0,0,0,0,0,0
fa74bb81fb49c16d,"We don't need a FAQ, because we have climate change denial",0,0,0,0,0,0
f9759ea81c5208aa,"""

 Please do not vandalize pages, as you did with this edit to Bishop Eustace Preparatory School. If you continue to do so, you will be blocked from editing.  gabsadds """,0,0,0,0,0,0
e730a654a09f53d8,"I've just noticed the number of references added to my my IATBAR sandbox... IF i do a rewrite to effectively make note of the new additions, WILL IT BE ENOUGH TO KEEP THE ARTICLE FROM BEING DELETED?? if so, i'll get on the rewrite pronto & take the revision LIVE. advice please",0,0,0,0,0,0
5816891d688f18dc,"I've started a stub on MK Guth . And one for David Butts . Should I submit them to be moved to live pages (as stubs), or delete the references to them here in this list of artists? An admin speedily deleted the David Butts article as I was writing it, so trying to avoid that mistake again.",0,0,0,0,0,0
bdca620e69d74769,"""
""""Telexfree has its worldwide operations, excluding Brazil, operated by Telexfree LLC[1][2] Brazilian operations are held by Ympactus Comercial Ltda.[5]""""  talk to me """,0,0,0,0,0,0
bf3e382bc3d74f39,"Thankyou for transcluding Paulini Curuenavuli discography 

Hello Gary King, thankyou for transcluding to WP:FLC. I was in a rush finishing it before midnight last night, so I must've forgot. Thanks, lets hope it passes nomination. Cheers!",0,0,0,0,0,0
